cluster,Name,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ruwe,l,b,radial_velocity,dist_kpc,dist_pc,X,Y,Z,Metal,M_e,log_age,log_age_e,dg,Av,Ag,E_BR_RP,d2,mass,e_mass,fb,rc_deg,e_rc_deg,rt_deg,e_rt_deg,ro_deg,e_ro_deg,re_deg,e_re_deg,r50_deg,bw,fitflag,rc_pc,rt_pc,e_rc_pc,e_rt_pc,R_J_pc,a_kpc,e,p_Myr,i_deg
153,Casado_14,10.81135806,0.048973514,62.59919211,0.048163345,-2.111433373,0.058990357,-0.449341927,0.064980444,0.254560245,0.066496782,3.691350222,1.010296643,121.9902242,-0.25889739,-86.94821276,3.928343172,3928.343172,-10125.40779,3204.108532,10.02919742,0.0480666,0.014026488,9.06069784,0.235578144,13.6735088,2.661490985,2.291543738,1.093688508,0.027976894,409,81,0.62,0.08620941,0.001822586,0.45182233,0.029496177,0,0,0,0,0.078392805,0.477844713,king,5.910734613,30.97807867,0.124961094,2.022332299,10.33486665,60.4541989,0.535188116,13.43835188,98.4078587
153,NGC_133,7.809473853,0.034601109,63.38808683,0.039321071,-2.409983248,0.047416154,-0.502337099,0.053503078,0.222067519,0.048010328,4.722594385,1.0068058,120.6714826,0.605917734,-86.44066799,4.503134926,4503.134926,-10139.80926,3402.925297,67.63901827,0.0270298,0.007887664,9.041392685,0.23507621,13.77115941,1.503745242,1.294724653,0.617935172,0.021335362,442,88,0.97,0.070320066,0.00062925,0.097966756,0.000729689,0.08807595,0.000589788,0.235422596,0.006208131,0.034735698,0.5,comb,5.526772616,7.699651253,0.049455609,0.057349565,10.82859874,28.68806488,0.546797214,4.392969466,90.89654875
154,Casado_19,345.7364975,0.052321343,57.78797181,0.046758907,-3.270789628,0.067229458,-2.303053611,0.057142136,0.269411177,0.061746186,4.395216227,1.022084356,108.8761934,-2.054627558,-74.90799755,3.71179849,3711.79849,-9200.340879,3143.292559,-94.13686483,0.0480666,0.014026488,8.760422483,0.227770985,13.31283803,1.577562776,1.35828155,0.648269068,0.048892238,843,168,0.86,0.168828125,0.009350411,0.536474251,0.083841707,0.215861072,0.002477763,0.400751362,0.014149844,0.170151791,0.435787254,comb,10.93721012,34.75446764,0.605748656,5.431526093,12.57993425,46.21938714,0.491951461,8.983438041,92.9809684
154,HSC_839,344.2497009,0.028484793,56.83698911,0.026743863,-3.621856908,0.038726918,-2.755927991,0.034002442,0.30397652,0.034782838,8.814743042,1.020242095,107.755197,-2.61192662,-75.70546848,3.28972777,3289.72777,-9031.374709,2833.008088,-115.3748915,0.0085476,0.002494306,8.650307523,0.224907996,11.86518337,1.639587515,1.41168485,0.673756941,0.075022618,232,46,0.88,0.121610783,0.005789613,0.883058379,0.332050088,0.199610414,0.003728426,0.423800996,0.030746242,0.164167852,0.670555227,comb,6.982475382,50.70219302,0.332419784,19.0651808,8.028189957,19.86541865,0.485662822,2.531354013,100.9669917
154,UBC_173,341.7181543,0.029867671,56.40203928,0.028204181,-3.391913831,0.038675146,-2.783000363,0.035257805,0.289622433,0.036213469,7.795356088,1.01977665,106.2951456,-2.394162977,-81.34083766,3.452771212,3452.771212,-9009.553251,3037.333362,-108.7549837,0.0480666,0.014026488,7.599883072,0.19759696,14.90561315,2.478079148,2.133626146,1.018318943,0.037448889,1006,201,0.32,0.159691078,0.00566367,0.298510907,0.014008891,0.201344274,0.003963158,0.49859172,0.036182998,0.128587166,0.402838241,comb,9.623339827,17.98893173,0.341305361,0.844206955,13.11377281,18.05360267,0.508772189,2.193068127,100.979304
154,UBC_388,337.5765785,0.031824004,56.56434859,0.030602696,-3.527526055,0.040901986,-2.698126531,0.036772426,0.227520039,0.038380575,5.607135444,0.99179733,104.3654895,-1.130054259,-77.95597969,4.395217249,4395.217249,-9086.48566,3762.47318,-52.08640798,0.0085476,0.002494306,6.620136055,0.172123537,15.62590952,2.984895269,2.569994826,1.226585276,0.009453638,387,77,0.33,0.096135555,0.005261583,0.190060233,0.014944994,0.121794242,0.001199337,0.290764496,0.010782555,0.096835841,0.49258781,comb,7.374655745,14.57971288,0.403621358,1.146445619,9.811231017,23.9544125,0.527822913,3.351850107,91.36237961
156,Collinder_104,99.25598563,0.03310813,4.8530523,0.031360038,-1.407771281,0.039642818,0.67205723,0.033685371,0.616110984,0.039078616,15.94180012,1.012683868,206.990976,-1.002971343,30.63784013,1.623084195,1623.084195,-9468.494074,-687.9882594,-5.04692692,0.0480666,0.014026488,6.959994838,0.180959866,13.65451046,2.283405523,1.966012156,0.938321563,0.019686426,245,49,0.18,1.430995439,1.277227622,0.511446213,0.020950825,0,0,0,0,0.242431127,0.47505817,king,40.53747239,14.48833181,36.18151257,0.593498391,8.151784703,7.714177421,0.08441351,0.612548862,76.86794098
156,Collinder_106,99.22200286,0.102795117,5.980035821,0.100009542,-1.522880501,0.125512321,0.534982673,0.109221641,0.642764936,0.122269005,5.428431988,1.016276956,205.9883992,-0.481820453,25.92454733,1.555778705,1555.778705,-9407.28809,-624.7835486,14.1433988,0.0270298,0.007887664,7.369215857,0.191599612,12.07068027,1.487173439,1.280456331,0.611125309,0.041456524,1350,270,0.57,0.33167586,0.016716629,0.549812896,0.030460896,0.395940501,0.010080081,0.796650159,0.074859312,0.53020374,0.333715905,comb,9.006147474,14.92932294,0.453914331,0.827118747,14.35209209,7.66108172,0.076758508,0.606235613,78.747566
156,NGC_2244,97.99872891,0.095252685,4.912319955,0.091169938,-1.760274228,0.114077643,0.230182228,0.107808717,0.660468928,0.113410085,5.656337261,1.021623492,206.3431345,-2.071254461,31.88483071,1.514075769,1514.075769,-9389.768954,-627.1244498,-27.15998967,0.0085476,0.002494306,6.840106094,0.177842758,11.70129134,2.009964026,1.730579026,0.825956041,0.055783507,1320,264,0.69,0.111590935,0.003420566,0.733124866,0.09292256,0,0,0,0,0.12825431,0.348415953,king,2.948858226,19.37326981,0.090390534,2.455535079,14.2068194,7.734832549,0.076886644,0.615010708,78.08408022
157,Collinder_115,101.6627597,0.073613901,1.837284489,0.07421061,-1.226571197,0.092909474,-0.547852308,0.081069373,0.480015721,0.089544233,5.433602333,1.01628226,210.756788,-0.184695128,39.50598145,2.083265101,2083.265101,-9734.052567,-960.9173184,16.61532352,0.0270298,0.007887664,7.710117365,0.200463051,12.94357647,1.528993102,1.316463061,0.628310295,0.028590949,3032,606,0.37,0.273713517,0.009137044,0.694902737,0.048029331,0.519520456,0.003118617,1.567190493,0.035711082,0.481846775,0.303087749,comb,9.952178371,25.266549,0.332221414,1.74633856,19.28814145,7.588778025,0.096808546,0.597673606,93.48926926
157,UBC_1334,100.5644847,0.037188556,3.025151067,0.03747503,-0.979904021,0.04332859,-0.417889336,0.037152294,0.467012855,0.04430612,9.896075562,1.0284015,209.1905813,-0.65268524,-6.5614972,2.141268682,2141.268682,-9843.823221,-962.0809024,1.24938772,0.0480666,0.014026488,6.6599162,0.173157821,15.79733301,2.992614884,2.576641415,1.229757503,0.018056793,163,32,0.22,0.159960159,0.008562264,1.052939086,0.234260845,0,0,0,0,0.121088381,0.506824964,king,5.978061242,39.35063818,0.319990546,8.754840498,7.312786497,7.535849991,0.082214702,0.591431798,75.30601578
158,Collinder_367,272.4301251,0.072237775,-23.63943543,0.061365213,1.856258561,0.08746012,-1.502880731,0.06593659,0.783271943,0.07586654,9.896997459,0.9900932,7.291433882,-2.031273471,-22.58188637,1.2766958,1276.6958,-6913.853696,154.5669694,-25.82416915,0.0480666,0.014026488,6.620136055,0.172123537,14.28211721,2.933568596,2.525802561,1.205493567,0.048536696,303,60,0.31,0.274584321,0.093959472,1.052128886,1.128957061,0.163356185,0.061586355,0.900605728,1.203800875,0.185584452,0.511252364,comb,6.118437559,23.44410952,2.093656187,25.1560368,7.166803959,8.372754992,0.017613539,0.692642087,97.04014388
158,ESO_522-05,273.1853029,0.035947584,-24.35352624,0.030907423,1.615805431,0.045458391,-1.431794051,0.033160346,0.74774846,0.041260215,18.90564626,0.96070185,6.989855529,-2.962277305,-16.67826892,1.337348123,1337.348123,-6844.743033,156.4985386,-49.24323057,0.0270298,0.007887664,8.439332694,0.21942265,12.86018538,2.20457208,1.898136561,0.905926476,0.013419564,104,20,0.31,0.089319244,0.003117999,0.424513915,0.041183484,0,0,0,0,0.078295883,0.561231024,king,2.084811906,9.908633624,0.072777614,0.961268971,4.991891593,8.195191115,0.009442361,0.670725676,97.9510477
159,Collinder_394,283.1820222,0.182218403,-20.07682587,0.175670177,-1.469500788,0.235548809,-5.91782441,0.220686942,1.38305012,0.212742031,6.689248085,1.000572681,15.04600859,-9.314229226,8.74385051,0.723039596,723.039596,-7450.924752,177.5870374,-94.11467038,0.0085476,0.002494306,7.829946696,0.203578614,9.734492937,1.022593736,0.880453207,0.420215219,0.012744949,2150,430,0.2,1.438658203,1.065750106,0.899148225,0.109278945,0.859786333,0.010660579,1.7752763,0.080756152,0.600509308,0.288094543,comb,18.15503436,11.34673051,13.44914988,1.379037076,14.44893586,8.805193925,0.06841453,0.746989833,85.37952805
159,IC_4725,278.0035726,0.20991727,-19.14161352,0.195292868,-1.746605489,0.25405699,-6.163457443,0.198572591,1.518565484,0.229879953,6.681691647,0.996399462,13.69266577,-4.505625729,2.01537497,0.658516219,658.516219,-7497.363514,152.159418,-30.69593188,0.0270298,0.007887664,7.680335513,0.199688723,10.61206171,1.715852412,1.477348926,0.705096532,0.013591537,2217,443,0.35,0.483410769,0.012010065,1.291991653,0.071499896,0.945479312,0.007046691,2.759110381,0.085101385,0.692364485,0.287848202,comb,5.555973486,14.84921692,0.138034994,0.821768053,14.65546443,8.435177949,0.068203329,0.700402482,86.20283205
159,NGC_6716,283.2505915,0.175023079,-20.06800875,0.164908662,-1.461123561,0.224161096,-5.918852553,0.21184548,1.386339187,0.198969319,7.222669363,0.999251276,15.08597572,-9.345983317,3.5049107,0.721324196,721.324196,-7453.366201,184.18713,-97.89430811,0.0085476,0.002494306,7.829946696,0.203578614,9.740234411,1.026259306,0.883609263,0.421721515,0.013805798,2045,409,0.2,3.08813917,10.69166922,0.823028459,0.090335364,0.206026835,inf,0.228502014,inf,0.478606443,0.310264722,comb,38.87807309,10.36150213,134.6025793,1.137275457,14.21185817,8.723780947,0.071160602,0.736653796,85.93369776
160,Collinder_419,304.8737621,0.070185281,40.85383951,0.079618454,-2.57082795,0.094153881,-6.371273195,0.103589736,0.984631451,0.089128047,11.28255653,1.00615263,78.3258887,2.672548194,-7.64771736,1.015608428,1015.608428,-7915.219394,979.8833669,68.87149577,0.0152,0.004435567,7.100370545,0.184609634,9.467296838,1.792965988,1.543743716,0.736784873,0.107035174,1163,232,0.64,0.392594781,0.219344072,0.866450546,0.488295013,0.243241881,0.1411509,1.30376085,2.921581773,0.340555867,0.344617725,comb,6.95902162,15.35845196,3.888029625,8.655376273,12.27547404,9.752326749,0.137867266,0.870700249,92.92190883
160,Dolidze_8,306.111399,0.069972105,42.25826177,0.073572159,-2.544940444,0.093679372,-6.18027568,0.097443324,1.018272308,0.084776819,11.75902796,1.018235028,80.04089396,2.685549482,-3.11941533,0.982055578,982.055578,-7956.376727,944.4890551,65.26428173,0.0270298,0.007887664,7.519827994,0.195515528,8.654441704,0.707191666,0.608892024,0.290606807,0.075901412,161,30,0.39,0.299436478,0.044010186,0.366657087,0.036214594,0.291939736,0.001673256,0.610824226,0.013669293,0.160490185,0.454132439,comb,5.132372157,6.284540337,0.754339133,0.620721881,6.365332777,9.064325902,0.120527284,0.780206512,91.12593964
161,Collinder_428,315.9264846,0.104785293,44.93242533,0.113673516,-2.728796414,0.139339298,-3.202625475,0.149759337,0.087388576,0.130570143,0.608163476,1.011693239,86.5172865,-1.25896479,-72.03113255,11.44314332,11443.14332,-7629.489879,7271.616787,-162.9619269,0.0480666,0.014026488,8.840106094,0.229842758,15.15108113,2.129288579,1.833317466,0.87499017,0.021972427,5097,7019,0.99,18.63878823,6553.927237,0.518600375,0.069825475,0.47732674,0.013434276,0.752600151,0.087500383,0.245793777,0.372719282,comb,3722.548621,103.5751406,1308953.806,13.94558071,27.58489812,303.2393357,0.721466985,150.9678979,80.93247911
161,OC_0139,317.5974913,0.04194657,45.59668834,0.043932643,-3.084080892,0.062010158,-3.459695156,0.054773428,0.140350524,0.053043555,2.476170872,0.99513215,87.81469835,-1.663505727,-69.61778936,7.125017945,7125.017945,-7902.207836,5769.61678,-147.5707502,0.0085476,0.002494306,8,0.208,14.55061877,2.357047635,2.029418014,0.968583372,0.045175357,474,94,0.7,0.079268961,0.003910328,0.112721023,0.004783685,0.10623634,0.001442266,0.27646384,0.014558119,0.030891325,0.482757265,comb,9.857493421,14.01742534,0.486268926,0.594875255,10.76415196,42.39942941,0.59464415,7.893076667,106.6603445
161,UBC_1140,324.6868244,0.053883128,49.0977749,0.055278756,-2.970617598,0.07542742,-3.182872029,0.06615964,0.157593738,0.06274282,2.540788919,1.0051321,93.6968178,-2.52655918,-74.37797063,6.345429791,6345.429791,-8480.112436,5513.483838,-222.5657778,0.0085476,0.002494306,8.670245853,0.225426392,13.98738768,1.821248872,1.568095279,0.74840718,0.011730937,485,97,0.93,0.100573886,0.005159681,0.187521783,0.012674103,0.151878627,0.001144566,0.418481956,0.013088715,0.064009692,0.486956076,comb,11.13842133,20.76778287,0.571427665,1.4036397,10.86553429,63.58513493,0.581656579,14.49571691,67.82525117
161,UBC_589,316.8373538,0.070342362,45.3585736,0.071781322,-3.119352757,0.091628477,-3.891334516,0.090505384,0.180839934,0.085493907,2.162311316,1.007031441,87.29102467,-1.4173794,-71.54232706,5.529752064,5529.752064,-7909.661533,4464.192554,-97.52112765,0.0085476,0.002494306,7.920123326,0.205923206,19.22180465,3.083443492,2.654844847,1.267081772,0.146168577,1672,334,0.79,0.140221122,0.007609974,0.376793655,0.046030743,0.223316114,0.002101192,0.482059443,0.018932531,0.187089758,0.393101878,comb,13.53307426,36.36525254,0.734456705,4.442536576,15.45955999,30.34582458,0.550516947,4.779194632,101.5252179
162,Czernik_6,30.52370808,0.02934663,62.83863773,0.034563706,-1.1880661,0.034787357,-0.211792352,0.039755864,0.335595011,0.052401362,6.713227438,0.99490662,130.8959493,1.067943654,-65.6623494,2.979782077,2979.782077,-9907.723793,2061.888189,76.15962427,0.0480666,0.014026488,6.800029359,0.176800763,15.26381117,2.364883126,2.036164372,0.971803216,0.007424701,222,44,0.08,0.07831623,0.003927883,0.120643596,0.005929253,0.10761265,0.000697563,0.25426943,0.00623281,0.041266922,0.524557532,comb,4.072992819,6.274312491,0.204277444,0.30836271,8.237000213,16.62807737,0.42797345,1.938515856,83.74050833
162,HSC_1069,30.27068505,0.029970598,60.25608537,0.046368253,-1.691522461,0.052970995,-0.390567174,0.054364512,0.284992768,0.062893255,4.842199373,1.00486675,131.4711869,-1.454061105,-66.36966817,3.508860975,3508.860975,-10217.96109,2370.559839,-54.32988782,0.0085476,0.002494306,7.170261715,0.186426805,22.32591808,4.297141648,3.699838959,1.765827675,0.063316133,319,63,0.53,0.091234948,0.006114134,0.12300262,0.006513266,0.102117636,0.000734556,0.227573961,0.006004519,0.050416738,0.508271004,comb,5.5873356,7.532825224,0.374436763,0.398880076,9.533850962,16.66258955,0.445116988,1.944554178,85.94570158
163,Czernik_15,50.79118049,0.049775824,52.21289005,0.052672532,0.314383065,0.069800128,-1.040433374,0.07509032,0.331280588,0.07495149,4.569187731,1.0079462,145.1193244,-3.994506553,-34.98396325,3.018589189,3018.589189,-10302.885,1519.587959,-158.8655323,0.0270298,0.007887664,6.6599162,0.173157821,15.83385409,3.532941736,3.041862835,1.451794426,0.016599249,526,105,0.41,0.105472984,0.004757201,0.223859123,0.016146282,0.167132272,0.003090987,0.481301303,0.036716676,0.081831525,0.442061338,comb,5.556772452,11.7938657,0.2506299,0.85065589,11.24074144,13.83223791,0.34245829,1.470770729,79.81670178
163,NGC_1245,48.68373723,0.060653478,47.22707659,0.058387503,0.463551234,0.0902358,-1.645709018,0.07916905,0.294627564,0.082602322,3.624969006,1.00759089,146.6589415,-8.934117222,-32.84416654,3.394115557,3394.115557,-10607.24289,1633.637494,-439.4411282,0.0480666,0.014026488,8.910090546,0.231662354,12.86400093,0.716897906,0.617249097,0.2945954,0.017245481,3391,678,0.9,0.127734104,0.004152029,0.213857283,0.007782162,0.178742366,0.00083158,0.511101456,0.008847269,0.11153696,0.301511345,comb,7.566775655,12.66858288,0.245959935,0.461003539,21.33186503,11.86767197,0.378029256,1.168838756,90.05005531
